backend,knot_points,sqp_budget_us,test_iters,tol_index,pcg_exit_tol,linsys_time_us
hip-nvidia,128,5000,1,1,5e-05,227.371
hip-nvidia,128,5000,1,1,5e-05,205.436
hip-nvidia,128,5000,1,1,5e-05,244.726
hip-nvidia,128,5000,1,1,5e-05,629.506
hip-nvidia,128,5000,1,1,5e-05,1151.49
hip-nvidia,128,5000,1,1,5e-05,749.471
hip-nvidia,128,5000,1,1,5e-05,659.473
hip-nvidia,128,5000,1,1,5e-05,361.131
hip-nvidia,128,5000,1,1,5e-05,340.769
hip-nvidia,128,5000,1,1,5e-05,212.969
hip-nvidia,128,5000,1,1,5e-05,212.556
hip-nvidia,128,5000,1,1,5e-05,235.099
hip-nvidia,128,5000,1,1,5e-05,212.481
hip-nvidia,128,5000,1,1,5e-05,213.088
hip-nvidia,128,5000,1,1,5e-05,208.356
hip-nvidia,128,5000,1,1,5e-05,259.226
hip-nvidia,128,5000,1,1,5e-05,260.485
hip-nvidia,128,5000,1,1,5e-05,211.894
hip-nvidia,128,5000,1,1,5e-05,323.816
hip-nvidia,128,5000,1,1,5e-05,214.662
hip-nvidia,128,5000,1,1,5e-05,228.837
hip-nvidia,128,5000,1,1,5e-05,215.888
hip-nvidia,128,5000,1,1,5e-05,352.318
hip-nvidia,128,5000,1,1,5e-05,225.114
hip-nvidia,128,5000,1,1,5e-05,208.736
hip-nvidia,128,5000,1,1,5e-05,378.963
hip-nvidia,128,5000,1,1,5e-05,282.844
hip-nvidia,128,5000,1,1,5e-05,390.805
hip-nvidia,128,5000,1,1,5e-05,300.752
hip-nvidia,128,5000,1,1,5e-05,734.819
hip-nvidia,128,5000,1,1,5e-05,517.194
hip-nvidia,128,5000,1,1,5e-05,1456.01
hip-nvidia,128,5000,1,1,5e-05,1420.55
hip-nvidia,128,5000,1,1,5e-05,1396.31
hip-nvidia,128,5000,1,1,5e-05,1374.76
hip-nvidia,128,5000,1,1,5e-05,1424.6
hip-nvidia,128,5000,1,1,5e-05,478.924
hip-nvidia,128,5000,1,1,5e-05,1428.93
hip-nvidia,128,5000,1,1,5e-05,1263.29
hip-nvidia,128,5000,1,1,5e-05,1324.42
hip-nvidia,128,5000,1,1,5e-05,1423.61
hip-nvidia,128,5000,1,1,5e-05,554.053
hip-nvidia,128,5000,1,1,5e-05,1367.96
hip-nvidia,128,5000,1,1,5e-05,1141.19
hip-nvidia,128,5000,1,1,5e-05,1472.28
hip-nvidia,128,5000,1,1,5e-05,912.372
hip-nvidia,128,5000,1,1,5e-05,611.923
hip-nvidia,128,5000,1,1,5e-05,413.999
hip-nvidia,128,5000,1,1,5e-05,410.319
hip-nvidia,128,5000,1,1,5e-05,1498.4
hip-nvidia,128,5000,1,1,5e-05,413.25
hip-nvidia,128,5000,1,1,5e-05,437.409
hip-nvidia,128,5000,1,1,5e-05,415.409
hip-nvidia,128,5000,1,1,5e-05,403.611
hip-nvidia,128,5000,1,1,5e-05,223.203
hip-nvidia,128,5000,1,1,5e-05,239.994
hip-nvidia,128,5000,1,1,5e-05,694.976
hip-nvidia,128,5000,1,1,5e-05,1186.41
hip-nvidia,128,5000,1,1,5e-05,476.982
hip-nvidia,128,5000,1,1,5e-05,278.177
hip-nvidia,128,5000,1,1,5e-05,638.993
hip-nvidia,128,5000,1,1,5e-05,291.309
hip-nvidia,128,5000,1,1,5e-05,308.763
hip-nvidia,128,5000,1,1,5e-05,266.91
hip-nvidia,128,5000,1,1,5e-05,243.695
hip-nvidia,128,5000,1,1,5e-05,303.13
hip-nvidia,128,5000,1,1,5e-05,254.472
hip-nvidia,128,5000,1,1,5e-05,287.934
hip-nvidia,128,5000,1,1,5e-05,200.856
hip-nvidia,128,5000,1,1,5e-05,242.274
hip-nvidia,128,5000,1,1,5e-05,240.71
hip-nvidia,128,5000,1,1,5e-05,200.704
hip-nvidia,128,5000,1,1,5e-05,211.46
hip-nvidia,128,5000,1,1,5e-05,215.368
hip-nvidia,128,5000,1,1,5e-05,265.63
hip-nvidia,128,5000,1,1,5e-05,284.157
hip-nvidia,128,5000,1,1,5e-05,422.953
hip-nvidia,128,5000,1,1,5e-05,1105.33
hip-nvidia,128,5000,1,1,5e-05,721.49
hip-nvidia,128,5000,1,1,5e-05,395.905
hip-nvidia,128,5000,1,1,5e-05,494.651
hip-nvidia,128,5000,1,1,5e-05,213.316
hip-nvidia,128,5000,1,1,5e-05,199.76
hip-nvidia,128,5000,1,1,5e-05,195.213
hip-nvidia,128,5000,1,1,5e-05,199.489
hip-nvidia,128,5000,1,1,5e-05,193.573
hip-nvidia,128,5000,1,1,5e-05,217.191
hip-nvidia,128,5000,1,1,5e-05,301.772
hip-nvidia,128,5000,1,1,5e-05,325.248
hip-nvidia,128,5000,1,1,5e-05,209.354
hip-nvidia,128,5000,1,1,5e-05,354.151
hip-nvidia,128,5000,1,1,5e-05,240.83
hip-nvidia,128,5000,1,1,5e-05,390.164
hip-nvidia,128,5000,1,1,5e-05,670.164
hip-nvidia,128,5000,1,1,5e-05,1232.37
hip-nvidia,128,5000,1,1,5e-05,1083.33
hip-nvidia,128,5000,1,1,5e-05,1256.33
hip-nvidia,128,5000,1,1,5e-05,935.458
hip-nvidia,128,5000,1,1,5e-05,1141.3
hip-nvidia,128,5000,1,1,5e-05,941.417
hip-nvidia,128,5000,1,1,5e-05,709.117
hip-nvidia,128,5000,1,1,5e-05,1017.64
hip-nvidia,128,5000,1,1,5e-05,162.825
hip-nvidia,128,5000,1,1,5e-05,717.258
hip-nvidia,128,5000,1,1,5e-05,202.712
hip-nvidia,128,5000,1,1,5e-05,189.514
hip-nvidia,128,5000,1,1,5e-05,152.363
hip-nvidia,128,5000,1,1,5e-05,199.868
hip-nvidia,128,5000,1,1,5e-05,210.863
hip-nvidia,128,5000,1,1,5e-05,211.221
hip-nvidia,128,5000,1,1,5e-05,199.576
hip-nvidia,128,5000,1,1,5e-05,210.31
hip-nvidia,128,5000,1,1,5e-05,197.459
hip-nvidia,128,5000,1,1,5e-05,1201.91
hip-nvidia,128,5000,1,1,5e-05,845.275
hip-nvidia,128,5000,1,1,5e-05,418.491
hip-nvidia,128,5000,1,1,5e-05,314.417
hip-nvidia,128,5000,1,1,5e-05,186.974
hip-nvidia,128,5000,1,1,5e-05,497.386
hip-nvidia,128,5000,1,1,5e-05,194.018
hip-nvidia,128,5000,1,1,5e-05,186.53
hip-nvidia,128,5000,1,1,5e-05,198.457
hip-nvidia,128,5000,1,1,5e-05,182.101
hip-nvidia,128,5000,1,1,5e-05,183.479
hip-nvidia,128,5000,1,1,5e-05,137.906
hip-nvidia,128,5000,1,1,5e-05,184.218
hip-nvidia,128,5000,1,1,5e-05,143.136
hip-nvidia,128,5000,1,1,5e-05,139.631
hip-nvidia,128,5000,1,1,5e-05,213.229
hip-nvidia,128,5000,1,1,5e-05,192.998
hip-nvidia,128,5000,1,1,5e-05,206.663
hip-nvidia,128,5000,1,1,5e-05,202.223
hip-nvidia,128,5000,1,1,5e-05,195.419
hip-nvidia,128,5000,1,1,5e-05,233.58
hip-nvidia,128,5000,1,1,5e-05,370.703
hip-nvidia,128,5000,1,1,5e-05,192.889
hip-nvidia,128,5000,1,1,5e-05,190.512
hip-nvidia,128,5000,1,1,5e-05,243.163
hip-nvidia,128,5000,1,1,5e-05,193.4
hip-nvidia,128,5000,1,1,5e-05,204.981
hip-nvidia,128,5000,1,1,5e-05,271.99
hip-nvidia,128,5000,1,1,5e-05,586.256
hip-nvidia,128,5000,1,1,5e-05,1050.33
hip-nvidia,128,5000,1,1,5e-05,706.187
hip-nvidia,128,5000,1,1,5e-05,441.013
hip-nvidia,128,5000,1,1,5e-05,1189.18
hip-nvidia,128,5000,1,1,5e-05,443.672
hip-nvidia,128,5000,1,1,5e-05,924.3
hip-nvidia,128,5000,1,1,5e-05,294.891
hip-nvidia,128,5000,1,1,5e-05,224.766
hip-nvidia,128,5000,1,1,5e-05,205.11
hip-nvidia,128,5000,1,1,5e-05,212.318
hip-nvidia,128,5000,1,1,5e-05,198.783
hip-nvidia,128,5000,1,1,5e-05,190.871
hip-nvidia,128,5000,1,1,5e-05,191.077
hip-nvidia,128,5000,1,1,5e-05,191.783
hip-nvidia,128,5000,1,1,5e-05,200.704
hip-nvidia,128,5000,1,1,5e-05,187.788
hip-nvidia,128,5000,1,1,5e-05,143.592
hip-nvidia,128,5000,1,1,5e-05,187.224
hip-nvidia,128,5000,1,1,5e-05,319.019
hip-nvidia,128,5000,1,1,5e-05,245.736
hip-nvidia,128,5000,1,1,5e-05,194.018
hip-nvidia,128,5000,1,1,5e-05,212.252
hip-nvidia,128,5000,1,1,5e-05,307.829
hip-nvidia,128,5000,1,1,5e-05,277.905
hip-nvidia,128,5000,1,1,5e-05,279.23
hip-nvidia,128,5000,1,1,5e-05,609.97
hip-nvidia,128,5000,1,1,5e-05,507.882
hip-nvidia,128,5000,1,1,5e-05,258.282
hip-nvidia,128,5000,1,1,5e-05,301.121
hip-nvidia,128,5000,1,1,5e-05,225.863
hip-nvidia,128,5000,1,1,5e-05,193.269
hip-nvidia,128,5000,1,1,5e-05,304.953
hip-nvidia,128,5000,1,1,5e-05,219.752
hip-nvidia,128,5000,1,1,5e-05,212.719
hip-nvidia,128,5000,1,1,5e-05,208.215
hip-nvidia,128,5000,1,1,5e-05,243.022
hip-nvidia,128,5000,1,1,5e-05,221.88
hip-nvidia,128,5000,1,1,5e-05,251.9
hip-nvidia,128,5000,1,1,5e-05,344.883
hip-nvidia,128,5000,1,1,5e-05,334.387
hip-nvidia,128,5000,1,1,5e-05,232.006
hip-nvidia,128,5000,1,1,5e-05,322.687
hip-nvidia,128,5000,1,1,5e-05,614.66
hip-nvidia,128,5000,1,1,5e-05,1228.23
hip-nvidia,128,5000,1,1,5e-05,819.271
hip-nvidia,128,5000,1,1,5e-05,351.438
hip-nvidia,128,5000,1,1,5e-05,204.47
hip-nvidia,128,5000,1,1,5e-05,251.043
hip-nvidia,128,5000,1,1,5e-05,541.354
hip-nvidia,128,5000,1,1,5e-05,256.546
hip-nvidia,128,5000,1,1,5e-05,213.62
hip-nvidia,128,5000,1,1,5e-05,206.229
hip-nvidia,128,5000,1,1,5e-05,260.605
hip-nvidia,128,5000,1,1,5e-05,204.687
hip-nvidia,128,5000,1,1,5e-05,218.602
hip-nvidia,128,5000,1,1,5e-05,330.567
hip-nvidia,128,5000,1,1,5e-05,199.998
hip-nvidia,128,5000,1,1,5e-05,226.448
hip-nvidia,128,5000,1,1,5e-05,247.971
hip-nvidia,128,5000,1,1,5e-05,239.071
hip-nvidia,128,5000,1,1,5e-05,316.338
hip-nvidia,128,5000,1,1,5e-05,640.621
hip-nvidia,128,5000,1,1,5e-05,286.393
hip-nvidia,128,5000,1,1,5e-05,655.164
hip-nvidia,128,5000,1,1,5e-05,275.789
hip-nvidia,128,5000,1,1,5e-05,272.326
hip-nvidia,128,5000,1,1,5e-05,225.125
hip-nvidia,128,5000,1,1,5e-05,192.976
hip-nvidia,128,5000,1,1,5e-05,160.763
hip-nvidia,128,5000,1,1,5e-05,223.573
hip-nvidia,128,5000,1,1,5e-05,204.524
hip-nvidia,128,5000,1,1,5e-05,226.047
hip-nvidia,128,5000,1,1,5e-05,258.065
hip-nvidia,128,5000,1,1,5e-05,191.804
hip-nvidia,128,5000,1,1,5e-05,203.884
hip-nvidia,128,5000,1,1,5e-05,266.628
hip-nvidia,128,5000,1,1,5e-05,194.474
hip-nvidia,128,5000,1,1,5e-05,196.276
hip-nvidia,128,5000,1,1,5e-05,242.382
hip-nvidia,128,5000,1,1,5e-05,301.686
hip-nvidia,128,5000,1,1,5e-05,259.173
hip-nvidia,128,5000,1,1,5e-05,240.949
hip-nvidia,128,5000,1,1,5e-05,196.992
hip-nvidia,128,5000,1,1,5e-05,208.258
hip-nvidia,128,5000,1,1,5e-05,240.982
hip-nvidia,128,5000,1,1,5e-05,594.797
hip-nvidia,128,5000,1,1,5e-05,986.393
hip-nvidia,128,5000,1,1,5e-05,1318.97
hip-nvidia,128,5000,1,1,5e-05,312.637
hip-nvidia,128,5000,1,1,5e-05,636.735
hip-nvidia,128,5000,1,1,5e-05,536.568
hip-nvidia,128,5000,1,1,5e-05,244.954
hip-nvidia,128,5000,1,1,5e-05,281.162
hip-nvidia,128,5000,1,1,5e-05,276.864
hip-nvidia,128,5000,1,1,5e-05,286.718
hip-nvidia,128,5000,1,1,5e-05,280.283
hip-nvidia,128,5000,1,1,5e-05,283.191
hip-nvidia,128,5000,1,1,5e-05,292.493
hip-nvidia,128,5000,1,1,5e-05,276.603
hip-nvidia,128,5000,1,1,5e-05,280.586
hip-nvidia,128,5000,1,1,5e-05,482.104
hip-nvidia,128,5000,1,1,5e-05,220.566
hip-nvidia,128,5000,1,1,5e-05,198.251
hip-nvidia,128,5000,1,1,5e-05,259.987
hip-nvidia,128,5000,1,1,5e-05,202.733
hip-nvidia,128,5000,1,1,5e-05,204.948
hip-nvidia,128,5000,1,1,5e-05,201.54
hip-nvidia,128,5000,1,1,5e-05,204.048
hip-nvidia,128,5000,1,1,5e-05,512.928
hip-nvidia,128,5000,1,1,5e-05,283.409
hip-nvidia,128,5000,1,1,5e-05,239.571
hip-nvidia,128,5000,1,1,5e-05,243.347
hip-nvidia,128,5000,1,1,5e-05,310.0
hip-nvidia,128,5000,1,1,5e-05,345.035
hip-nvidia,128,5000,1,1,5e-05,289.074
hip-nvidia,128,5000,1,1,5e-05,504.604
hip-nvidia,128,5000,1,1,5e-05,567.088
hip-nvidia,128,5000,1,1,5e-05,498.483
hip-nvidia,128,5000,1,1,5e-05,624.85
hip-nvidia,128,5000,1,1,5e-05,468.527
hip-nvidia,128,5000,1,1,5e-05,482.897
hip-nvidia,128,5000,1,1,5e-05,347.042
hip-nvidia,128,5000,1,1,5e-05,561.205
hip-nvidia,128,5000,1,1,5e-05,284.157
hip-nvidia,128,5000,1,1,5e-05,180.528
hip-nvidia,128,5000,1,1,5e-05,233.493
hip-nvidia,128,5000,1,1,5e-05,176.848
hip-nvidia,128,5000,1,1,5e-05,246.257
hip-nvidia,128,5000,1,1,5e-05,240.808
hip-nvidia,128,5000,1,1,5e-05,244.02
hip-nvidia,128,5000,1,1,5e-05,242.924
hip-nvidia,128,5000,1,1,5e-05,169.804
hip-nvidia,128,5000,1,1,5e-05,281.943
hip-nvidia,128,5000,1,1,5e-05,296.041
hip-nvidia,128,5000,1,1,5e-05,244.899
hip-nvidia,128,5000,1,1,5e-05,171.551
hip-nvidia,128,5000,1,1,5e-05,169.044
hip-nvidia,128,5000,1,1,5e-05,234.72
hip-nvidia,128,5000,1,1,5e-05,243.586
hip-nvidia,128,5000,1,1,5e-05,244.639
hip-nvidia,128,5000,1,1,5e-05,170.303
hip-nvidia,128,5000,1,1,5e-05,254.906
hip-nvidia,128,5000,1,1,5e-05,253.355
hip-nvidia,128,5000,1,1,5e-05,250.489
hip-nvidia,128,5000,1,1,5e-05,235.121
hip-nvidia,128,5000,1,1,5e-05,175.176
hip-nvidia,128,5000,1,1,5e-05,166.364
hip-nvidia,128,5000,1,1,5e-05,162.077
hip-nvidia,128,5000,1,1,5e-05,244.357
hip-nvidia,128,5000,1,1,5e-05,276.408
hip-nvidia,128,5000,1,1,5e-05,220.501
hip-nvidia,128,5000,1,1,5e-05,238.007
hip-nvidia,128,5000,1,1,5e-05,165.246
hip-nvidia,128,5000,1,1,5e-05,248.058
hip-nvidia,128,5000,1,1,5e-05,571.027
hip-nvidia,128,5000,1,1,5e-05,230.834
hip-nvidia,128,5000,1,1,5e-05,172.647
hip-nvidia,128,5000,1,1,5e-05,184.977
hip-nvidia,128,5000,1,1,5e-05,182.904
hip-nvidia,128,5000,1,1,5e-05,272.066
hip-nvidia,128,5000,1,1,5e-05,286.545
hip-nvidia,128,5000,1,1,5e-05,278.513
hip-nvidia,128,5000,1,1,5e-05,557.634
hip-nvidia,128,5000,1,1,5e-05,1366.23
hip-nvidia,128,5000,1,1,5e-05,882.416
hip-nvidia,128,5000,1,1,5e-05,279.143
hip-nvidia,128,5000,1,1,5e-05,337.904
hip-nvidia,128,5000,1,1,5e-05,244.065
hip-nvidia,128,5000,1,1,5e-05,293.003
hip-nvidia,128,5000,1,1,5e-05,250.522
hip-nvidia,128,5000,1,1,5e-05,244.434
hip-nvidia,128,5000,1,1,5e-05,345.48
hip-nvidia,128,5000,1,1,5e-05,557.829
hip-nvidia,128,5000,1,1,5e-05,242.284
hip-nvidia,128,5000,1,1,5e-05,1356.91
hip-nvidia,128,5000,1,1,5e-05,1408.28
hip-nvidia,128,5000,1,1,5e-05,742.829
hip-nvidia,128,5000,1,1,5e-05,335.223
hip-nvidia,128,5000,1,1,5e-05,342.984
hip-nvidia,128,5000,1,1,5e-05,328.06
hip-nvidia,128,5000,1,1,5e-05,331.24
hip-nvidia,128,5000,1,1,5e-05,297.735
hip-nvidia,128,5000,1,1,5e-05,232.331
hip-nvidia,128,5000,1,1,5e-05,219.329
hip-nvidia,128,5000,1,1,5e-05,242.936
hip-nvidia,128,5000,1,1,5e-05,243.272
hip-nvidia,128,5000,1,1,5e-05,289.508
hip-nvidia,128,5000,1,1,5e-05,240.222
hip-nvidia,128,5000,1,1,5e-05,157.985
hip-nvidia,128,5000,1,1,5e-05,163.509
hip-nvidia,128,5000,1,1,5e-05,530.685
hip-nvidia,128,5000,1,1,5e-05,365.038
hip-nvidia,128,5000,1,1,5e-05,500.209
hip-nvidia,128,5000,1,1,5e-05,178.649
hip-nvidia,128,5000,1,1,5e-05,168.241
hip-nvidia,128,5000,1,1,5e-05,169.359
hip-nvidia,128,5000,1,1,5e-05,167.839
hip-nvidia,128,5000,1,1,5e-05,164.301
hip-nvidia,128,5000,1,1,5e-05,374.079
hip-nvidia,128,5000,1,1,5e-05,271.024
hip-nvidia,128,5000,1,1,5e-05,249.448
hip-nvidia,128,5000,1,1,5e-05,298.202
hip-nvidia,128,5000,1,1,5e-05,797.292
hip-nvidia,128,5000,1,1,5e-05,1384.0
hip-nvidia,128,5000,1,1,5e-05,1066.83
hip-nvidia,128,5000,1,1,5e-05,250.577
hip-nvidia,128,5000,1,1,5e-05,1373.05
hip-nvidia,128,5000,1,1,5e-05,922.955
hip-nvidia,128,5000,1,1,5e-05,184.304
hip-nvidia,128,5000,1,1,5e-05,296.541
hip-nvidia,128,5000,1,1,5e-05,290.941
hip-nvidia,128,5000,1,1,5e-05,207.618
hip-nvidia,128,5000,1,1,5e-05,319.312
hip-nvidia,128,5000,1,1,5e-05,286.306
hip-nvidia,128,5000,1,1,5e-05,388.264
hip-nvidia,128,5000,1,1,5e-05,366.199
hip-nvidia,128,5000,1,1,5e-05,214.77
hip-nvidia,128,5000,1,1,5e-05,291.049
hip-nvidia,128,5000,1,1,5e-05,423.614
hip-nvidia,128,5000,1,1,5e-05,294.914
hip-nvidia,128,5000,1,1,5e-05,270.406
hip-nvidia,128,5000,1,1,5e-05,255.276
hip-nvidia,128,5000,1,1,5e-05,343.005
hip-nvidia,128,5000,1,1,5e-05,350.006
hip-nvidia,128,5000,1,1,5e-05,346.522
hip-nvidia,128,5000,1,1,5e-05,251.531
hip-nvidia,128,5000,1,1,5e-05,163.303
hip-nvidia,128,5000,1,1,5e-05,307.72
hip-nvidia,128,5000,1,1,5e-05,345.502
hip-nvidia,128,5000,1,1,5e-05,335.559
hip-nvidia,128,5000,1,1,5e-05,253.681
hip-nvidia,128,5000,1,1,5e-05,530.359
hip-nvidia,128,5000,1,1,5e-05,391.477
hip-nvidia,128,5000,1,1,5e-05,462.188
hip-nvidia,128,5000,1,1,5e-05,265.858
hip-nvidia,128,5000,1,1,5e-05,228.609
hip-nvidia,128,5000,1,1,5e-05,251.336
hip-nvidia,128,5000,1,1,5e-05,271.6
hip-nvidia,128,5000,1,1,5e-05,169.587
hip-nvidia,128,5000,1,1,5e-05,169.24
hip-nvidia,128,5000,1,1,5e-05,195.831
hip-nvidia,128,5000,1,1,5e-05,231.648
hip-nvidia,128,5000,1,1,5e-05,710.996
hip-nvidia,128,5000,1,1,5e-05,844.69
hip-nvidia,128,5000,1,1,5e-05,766.728
hip-nvidia,128,5000,1,1,5e-05,311.432
hip-nvidia,128,5000,1,1,5e-05,247.472
hip-nvidia,128,5000,1,1,5e-05,332.412
hip-nvidia,128,5000,1,1,5e-05,243.891
hip-nvidia,128,5000,1,1,5e-05,244.747
hip-nvidia,128,5000,1,1,5e-05,303.954
hip-nvidia,128,5000,1,1,5e-05,183.447
hip-nvidia,128,5000,1,1,5e-05,166.287
hip-nvidia,128,5000,1,1,5e-05,283.658
hip-nvidia,128,5000,1,1,5e-05,269.005
hip-nvidia,128,5000,1,1,5e-05,325.444
hip-nvidia,128,5000,1,1,5e-05,327.549
hip-nvidia,128,5000,1,1,5e-05,330.523
hip-nvidia,128,5000,1,1,5e-05,322.383
hip-nvidia,128,5000,1,1,5e-05,326.226
hip-nvidia,128,5000,1,1,5e-05,322.47
hip-nvidia,128,5000,1,1,5e-05,302.88
hip-nvidia,128,5000,1,1,5e-05,362.216
hip-nvidia,128,5000,1,1,5e-05,326.703
hip-nvidia,128,5000,1,1,5e-05,324.63
hip-nvidia,128,5000,1,1,5e-05,367.067
hip-nvidia,128,5000,1,1,5e-05,262.873
hip-nvidia,128,5000,1,1,5e-05,237.845
hip-nvidia,128,5000,1,1,5e-05,170.77
hip-nvidia,128,5000,1,1,5e-05,167.731
hip-nvidia,128,5000,1,1,5e-05,406.879
hip-nvidia,128,5000,1,1,5e-05,282.627
hip-nvidia,128,5000,1,1,5e-05,222.596
hip-nvidia,128,5000,1,1,5e-05,279.761
hip-nvidia,128,5000,1,1,5e-05,169.045
hip-nvidia,128,5000,1,1,5e-05,167.937
hip-nvidia,128,5000,1,1,5e-05,184.652
hip-nvidia,128,5000,1,1,5e-05,181.08
hip-nvidia,128,5000,1,1,5e-05,168.285
hip-nvidia,128,5000,1,1,5e-05,234.187
hip-nvidia,128,5000,1,1,5e-05,253.398
hip-nvidia,128,5000,1,1,5e-05,258.999
hip-nvidia,128,5000,1,1,5e-05,279.305
hip-nvidia,128,5000,1,1,5e-05,243.695
hip-nvidia,128,5000,1,1,5e-05,168.241
hip-nvidia,128,5000,1,1,5e-05,301.197
hip-nvidia,128,5000,1,1,5e-05,522.827
hip-nvidia,128,5000,1,1,5e-05,517.303
hip-nvidia,128,5000,1,1,5e-05,1379.26
hip-nvidia,128,5000,1,1,5e-05,1386.76
hip-nvidia,128,5000,1,1,5e-05,1347.78
hip-nvidia,128,5000,1,1,5e-05,430.355
hip-nvidia,128,5000,1,1,5e-05,540.291
hip-nvidia,128,5000,1,1,5e-05,190.534
hip-nvidia,128,5000,1,1,5e-05,295.662
hip-nvidia,128,5000,1,1,5e-05,187.626
hip-nvidia,128,5000,1,1,5e-05,179.388
hip-nvidia,128,5000,1,1,5e-05,232.287
hip-nvidia,128,5000,1,1,5e-05,332.554
hip-nvidia,128,5000,1,1,5e-05,325.379
hip-nvidia,128,5000,1,1,5e-05,324.445
hip-nvidia,128,5000,1,1,5e-05,328.038
hip-nvidia,128,5000,1,1,5e-05,332.564
hip-nvidia,128,5000,1,1,5e-05,328.418
hip-nvidia,128,5000,1,1,5e-05,331.63
hip-nvidia,128,5000,1,1,5e-05,621.096
hip-nvidia,128,5000,1,1,5e-05,545.532
hip-nvidia,128,5000,1,1,5e-05,330.915
hip-nvidia,128,5000,1,1,5e-05,708.933
hip-nvidia,128,5000,1,1,5e-05,326.681
hip-nvidia,128,5000,1,1,5e-05,389.556
hip-nvidia,128,5000,1,1,5e-05,351.058
hip-nvidia,128,5000,1,1,5e-05,324.978
hip-nvidia,128,5000,1,1,5e-05,327.962
hip-nvidia,128,5000,1,1,5e-05,330.274
hip-nvidia,128,5000,1,1,5e-05,1234.87
hip-nvidia,128,5000,1,1,5e-05,813.474
hip-nvidia,128,5000,1,1,5e-05,1525.98
hip-nvidia,128,5000,1,1,5e-05,376.141
hip-nvidia,128,5000,1,1,5e-05,719.493
hip-nvidia,128,5000,1,1,5e-05,379.549
hip-nvidia,128,5000,1,1,5e-05,316.588
hip-nvidia,128,5000,1,1,5e-05,175.318
hip-nvidia,128,5000,1,1,5e-05,352.893
hip-nvidia,128,5000,1,1,5e-05,537.273
hip-nvidia,128,5000,1,1,5e-05,1426.85
hip-nvidia,128,5000,1,1,5e-05,354.89
hip-nvidia,128,5000,1,1,5e-05,172.615
hip-nvidia,128,5000,1,1,5e-05,257.001
hip-nvidia,128,5000,1,1,5e-05,260.952
hip-nvidia,128,5000,1,1,5e-05,329.08
hip-nvidia,128,5000,1,1,5e-05,278.676
hip-nvidia,128,5000,1,1,5e-05,366.026
hip-nvidia,128,5000,1,1,5e-05,246.267
hip-nvidia,128,5000,1,1,5e-05,287.576
hip-nvidia,128,5000,1,1,5e-05,365.136
hip-nvidia,128,5000,1,1,5e-05,494.576
hip-nvidia,128,5000,1,1,5e-05,380.689
hip-nvidia,128,5000,1,1,5e-05,271.719
hip-nvidia,128,5000,1,1,5e-05,256.958
hip-nvidia,128,5000,1,1,5e-05,311.758
hip-nvidia,128,5000,1,1,5e-05,824.958
hip-nvidia,128,5000,1,1,5e-05,347.466
hip-nvidia,128,5000,1,1,5e-05,1486.48
hip-nvidia,128,5000,1,1,5e-05,954.18
hip-nvidia,128,5000,1,1,5e-05,1264.62
hip-nvidia,128,5000,1,1,5e-05,320.082
hip-nvidia,128,5000,1,1,5e-05,232.396
hip-nvidia,128,5000,1,1,5e-05,338.859
hip-nvidia,128,5000,1,1,5e-05,929.868
hip-nvidia,128,5000,1,1,5e-05,1526.43
hip-nvidia,128,5000,1,1,5e-05,963.45
hip-nvidia,128,5000,1,1,5e-05,323.74
hip-nvidia,128,5000,1,1,5e-05,326.985
hip-nvidia,128,5000,1,1,5e-05,449.088
hip-nvidia,128,5000,1,1,5e-05,404.512
hip-nvidia,128,5000,1,1,5e-05,185.498
hip-nvidia,128,5000,1,1,5e-05,272.598
hip-nvidia,128,5000,1,1,5e-05,645.418
hip-nvidia,128,5000,1,1,5e-05,1335.63
hip-nvidia,128,5000,1,1,5e-05,1298.77
hip-nvidia,128,5000,1,1,5e-05,832.49
hip-nvidia,128,5000,1,1,5e-05,409.972
hip-nvidia,128,5000,1,1,5e-05,302.316
hip-nvidia,128,5000,1,1,5e-05,906.012
hip-nvidia,128,5000,1,1,5e-05,386.062
hip-nvidia,128,5000,1,1,5e-05,181.243
hip-nvidia,128,5000,1,1,5e-05,292.243
hip-nvidia,128,5000,1,1,5e-05,263.568
hip-nvidia,128,5000,1,1,5e-05,271.035
hip-nvidia,128,5000,1,1,5e-05,291.57
hip-nvidia,128,5000,1,1,5e-05,301.262
hip-nvidia,128,5000,1,1,5e-05,311.052
hip-nvidia,128,5000,1,1,5e-05,176.078
hip-nvidia,128,5000,1,1,5e-05,387.993
hip-nvidia,128,5000,1,1,5e-05,324.848
hip-nvidia,128,5000,1,1,5e-05,382.903
hip-nvidia,128,5000,1,1,5e-05,237.4
hip-nvidia,128,5000,1,1,5e-05,274.78
hip-nvidia,128,5000,1,1,5e-05,244.987
hip-nvidia,128,5000,1,1,5e-05,249.893
hip-nvidia,128,5000,1,1,5e-05,285.525
hip-nvidia,128,5000,1,1,5e-05,302.847
hip-nvidia,128,5000,1,1,5e-05,286.979
hip-nvidia,128,5000,1,1,5e-05,267.193
hip-nvidia,128,5000,1,1,5e-05,172.68
hip-nvidia,128,5000,1,1,5e-05,684.599
hip-nvidia,128,5000,1,1,5e-05,693.011
hip-nvidia,128,5000,1,1,5e-05,500.37
hip-nvidia,128,5000,1,1,5e-05,365.494
hip-nvidia,128,5000,1,1,5e-05,173.429
hip-nvidia,128,5000,1,1,5e-05,171.367
hip-nvidia,128,5000,1,1,5e-05,279.664
